order,candidate,columns,group,MedianGain_vs_S,WinRate,P10Gain,WorstGain,MedianGain_vs_base,MedianGain_vs_E0,gain_standalone_E0,decision,eps,size_S_after,rmse_cells,gain_cells_vs_S,exp_id
26,mfi14_centered,mfi14_centered,G,0.0,0.4,-0.11874390354426723,-0.44690867270911205,-0.051677240780345635,-0.20128919631201558,0.0024416130688487137,KEEP,0.09136446308473983,98,"[[44.8014, 62.6431, 76.3488], [51.2794, 70.4102, 84.9336], [57.4384, 82.764, 101.2377], [84.8779, 117.1079, 143.4464], [102.1221, 131.3705, 150.0423]]","[[0.0502, -0.1045, -0.0591], [-0.0181, 0.0529, -0.4469], [0.0478, 0.0293, -0.1282], [0.0, 0.0347, -0.0811], [0.0069, 0.0, -0.041]]",20260831_220753_loop_cat_mfi14_centered
27,mfi60_centered,mfi60_centered,G,0.008007583790781148,0.5333333333333333,-0.023232686161018812,-0.037268148709768134,-0.07080127271192893,-0.08274293634891183,0.05255880919161626,KEEP,0.09136446308473983,99,"[[44.7978, 62.5689, 76.3274], [51.2794, 70.4211, 84.8207], [57.444, 82.6734, 101.2665], [84.8779, 117.0745, 143.4304], [102.0618, 131.3822, 150.0983]]","[[0.008, 0.1183, 0.0281], [0.0, -0.0155, 0.1329], [-0.0097, 0.1095, -0.0284], [0.0, 0.0285, 0.0111], [0.059, -0.0089, -0.0373]]",20260831_220814_loop_cat_mfi60_centered
28,ad_vwclv_5,ad_vwclv_5,H,0.002021006545094295,0.5333333333333333,-0.029196650423086723,-0.0729001481418079,-0.07917999512159213,-0.07160876258414106,-0.022779590834876018,KEEP,0.09136446308473983,100,"[[44.7849, 62.562, 76.3204], [51.2807, 70.4724, 84.4843], [57.4429, 82.6969, 101.2603], [84.8779, 117.1092, 143.3824], [102.0591, 131.3822, 150.0983]]","[[0.0289, 0.0111, 0.0091], [-0.0025, -0.0729, 0.3966], [0.002, -0.0285, 0.006], [0.0, -0.0297, 0.0335], [0.0026, 0.0, 0.0]]",20260831_220833_loop_cat_ad_vwclv_5
29,ad_vwclv_15,ad_vwclv_15,H,0.0,0.4666666666666667,-0.11969443507640065,-0.39118371067876634,-0.034585959007982225,-0.07267710988276832,-0.020482399789578665,KEEP,0.09136446308473983,101,"[[44.8274, 62.5233, 76.2907], [51.2798, 70.3643, 84.8148], [57.4322, 82.7577, 101.247], [84.8779, 116.9782, 143.3824], [102.0717, 131.3822, 150.3028]]","[[-0.0949, 0.0618, 0.0389], [0.0018, 0.1534, -0.3912], [0.0185, -0.0735, 0.0132], [0.0, 0.1119, 0.0], [-0.0124, 0.0, -0.1363]]",20260831_220852_loop_cat_ad_vwclv_15
30,ad_vwclv_60,ad_vwclv_60,H,0.0,0.4666666666666667,-0.029597574442172814,-0.05121596674559914,-0.04085916912144327,-0.06997745013512802,-0.01422276613531892,KEEP,0.09136446308473983,102,"[[44.7752, 62.538, 76.3298], [51.2738, 70.3862, 84.7549], [57.4169, 82.7719, 101.2333], [84.8779, 117.0102, 143.3221], [102.0717, 131.3822, 150.2987]]","[[0.1164, -0.0235, -0.0512], [0.0117, -0.0311, 0.0706], [0.0267, -0.0171, 0.0135], [0.0, -0.0273, 0.042], [0.0, 0.0, 0.0027]]",20260831_220911_loop_cat_ad_vwclv_60
31,psar_dir,psar_dir,I,0.05310478531231899,0.6,-0.20029735123741066,-0.2680561967456585,-0.0017462662826206454,-0.01821654543785467,-0.025590457528035238,KEEP,0.09136446308473983,103,"[[44.8444, 62.4959, 76.2093], [51.2217, 70.3684, 84.3419], [57.3457, 82.7021, 101.5047], [84.8879, 117.1457, 143.246], [102.3073, 131.4186, 149.8525]]","[[-0.1546, 0.0673, 0.1579], [0.1015, 0.0254, 0.4873], [0.1241, 0.0843, -0.2681], [-0.0118, -0.1158, 0.0531], [-0.2308, -0.0277, 0.2969]]",20260831_220926_loop_cat_psar_dir
32,psar_logdist,psar_logdist,I,0.0,0.26666666666666666,-0.13710350211136202,-0.24733527709377423,-0.009230835561768735,0.022457275580278768,-0.021996060351092694,KEEP,0.09136446308473983,104,"[[44.8544, 62.5032, 76.2027], [51.2253, 70.4341, 84.1452], [57.441, 82.9066, 101.4952], [84.8879, 117.126, 143.246], [102.4002, 131.4186, 149.8525]]","[[-0.0222, -0.0116, 0.0086], [-0.0069, -0.0934, 0.2332], [-0.1662, -0.2473, 0.0094], [0.0, 0.0168, 0.0], [-0.0908, 0.0, 0.0]]",20260831_220944_loop_cat_psar_logdist
33,psar_age_log,psar_age_log,I,0.0,0.3333333333333333,-0.08455366301397314,-0.39300078906814306,-0.019660628222228915,-0.01821654543785467,-0.04554164659051896,KEEP,0.09136446308473983,105,"[[44.8601, 62.5234, 76.221], [51.2253, 70.3876, 84.4759], [57.3994, 82.8614, 101.4759], [84.8879, 117.2658, 143.246], [102.4002, 131.4205, 149.7149]]","[[-0.0128, -0.0323, -0.0241], [0.0, 0.066, -0.393], [0.0725, 0.0546, 0.019], [0.0, -0.1194, 0.0], [0.0, -0.0014, 0.0918]]",20260831_221004_loop_cat_psar_age_log
34,dow,dow_sin|dow_cos,J,0.0,0.4666666666666667,-0.09113441628389118,-0.1541123573734593,-0.12222593749884325,-0.01873003406831497,-0.04247645005537315,KEEP,0.09136446308473983,107,"[[44.8885, 62.536, 76.3029], [51.218, 70.4961, 84.4287], [57.4194, 82.8457, 101.4343], [84.8879, 117.344, 143.1572], [102.2513, 131.4814, 149.4152]]","[[-0.0634, -0.0202, -0.1074], [0.0141, -0.1541, 0.0558], [-0.0349, 0.0189, 0.0411], [0.0, -0.0667, 0.062], [0.1455, -0.0463, 0.2002]]",20260831_221022_loop_cat_dow
35,log_rv60_med2d,log_rv60_med2d,J,0.0,0.4666666666666667,-0.11704280785918007,-0.18575862700318524,-0.12481139352393811,-0.01873003406831497,-0.01894389514882633,KEEP,0.09136446308473983,108,"[[44.912, 62.5354, 76.4252], [51.218, 70.5011, 84.5855], [57.412, 82.6652, 101.3243], [84.8879, 117.2871, 143.1572], [102.2645, 131.4514, 149.2208]]","[[-0.0522, 0.0011, -0.1603], [0.0, -0.007, -0.1858], [0.0129, 0.2179, 0.1084], [0.0, 0.0485, 0.0], [-0.0129, 0.0228, 0.1301]]",20260831_221040_loop_cat_log_rv60_med2d
36,log_range_240,log_range_240,J,0.0,0.06666666666666667,-0.033734389146342636,-0.08432987303537143,-0.12481139352393811,-0.029002981525927396,-0.028091292474607954,KEEP,0.09136446308473983,109,"[[44.9257, 62.5354, 76.4089], [51.218, 70.5263, 84.6569], [57.4121, 82.6652, 101.3472], [84.8879, 117.2871, 143.1572], [102.2645, 131.4514, 149.2262]]","[[-0.0306, 0.0, 0.0213], [0.0, -0.0358, -0.0843], [-0.0002, 0.0, -0.0226], [0.0, 0.0, 0.0], [0.0, 0.0, -0.0036]]",20260831_221059_loop_cat_log_range_240
37,r5_1,r5_1,K,0.0,0.4,-0.14119000391748848,-0.169479394895089,-0.18435638781384434,-0.01821654543785467,-0.01504415525948044,KEEP,0.09136446308473983,110,"[[44.8945, 62.5207, 76.3769], [51.2205, 70.5294, 84.7305], [57.3958, 82.7991, 101.2734], [84.8879, 117.416, 143.1007], [102.3444, 131.4514, 149.4791]]","[[0.0695, 0.0234, 0.0419], [-0.0047, -0.0044, -0.087], [0.0283, -0.162, 0.0728], [0.0, -0.1099, 0.0395], [-0.0781, 0.0, -0.1695]]",20260831_221117_loop_cat_r5_1
38,r5_12,r5_12,K,0.0,0.4,-0.02135710077668662,-0.07657503667353183,-0.19326618633768167,-0.01821654543785467,-0.006358763476566054,KEEP,0.09136446308473983,111,"[[44.9029, 62.5207, 76.3946], [51.2205, 70.5203, 84.4971], [57.3724, 82.8625, 101.2299], [84.8879, 117.3673, 143.1048], [102.3444, 131.4514, 149.4789]]","[[-0.0186, 0.0, -0.0232], [0.0, 0.013, 0.2754], [0.0409, -0.0766, 0.043], [0.0, 0.0415, -0.0029], [0.0, 0.0, 0.0001]]",20260831_221136_loop_cat_r5_12
39,log_c5_ema5_12,log_c5_ema5_12,K,0.0,0.2,-0.07344989025191762,-0.09045479712959104,-0.14154351366104656,-0.00981134622628499,-0.029149093883518162,KEEP,0.09136446308473983,112,"[[44.9273, 62.5234, 76.4637], [51.2205, 70.4734, 84.5699], [57.3469, 82.8625, 101.2299], [84.8879, 117.3423, 143.1048], [102.3444, 131.5057, 149.4789]]","[[-0.0545, -0.0042, -0.0905], [0.0, 0.0664, -0.0861], [0.0444, 0.0, 0.0], [0.0, 0.0213, 0.0], [0.0, -0.0413, 0.0]]",20260831_221155_loop_cat_log_c5_ema5_12
