exp_id,timestamp,step,model,dataset_label,config_hash,seed,colset,n_cols,rounds,base,MedianGain,WinRate,P10Gain,WorstGain,rmse_cells,mae_cells,e0_cells,gain_cells,train_device,decision,note
20260831_214941_loop_lgbm_r5_12,2026-08-31T21:49:41,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,r5_12,111,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.020846755573100673,0.6666666666666666,-0.13394085040637993,-0.3726559176732147,"[[44.9366, 62.6618, 76.1142], [51.1878, 70.4593, 84.1657], [57.5852, 83.2146, 100.7223], [84.8579, 117.4934, 142.9955], [102.0811, 131.3403, 149.7303]]","[[30.0985, 42.8051, 52.0964], [34.808, 48.8634, 58.2926], [36.9701, 54.9565, 67.3092], [55.9211, 77.1186, 95.2923], [51.243, 71.3474, 87.0487]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0506, 0.0342, -0.1252], [0.1131, -0.1398, -0.077], [0.4128, -0.3727, 0.2401], [0.0016, 0.0906, 0.0531], [0.0026, 0.0208, -0.0577]]",GPU,KEEP,
20260831_214953_loop_lgbm_log_c5_ema5_12,2026-08-31T21:49:53,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_c5_ema5_12,112,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.02038990335142543,0.4,-0.16452404459510017,-0.24847134840970675,"[[44.9446, 62.6244, 76.264], [51.1986, 70.3526, 84.0533], [57.6206, 82.8598, 100.9726], [84.8752, 117.4037, 143.1394], [101.893, 131.4926, 149.7737]]","[[30.1267, 42.7526, 52.2133], [34.838, 48.8274, 58.3318], [37.0477, 54.7448, 67.449], [55.922, 77.1526, 95.3131], [51.2606, 71.408, 86.9728]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0179, 0.0596, -0.1969], [-0.021, 0.1515, 0.1336], [-0.0615, 0.4264, -0.2485], [-0.0204, 0.0763, -0.1006], [0.1843, -0.116, -0.029]]",GPU,KEEP,
20260831_214953_loop_final_lgbm,2026-08-31T21:49:53,loop_final,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,vwap_amt_gap_1|vwap_amt_gap_15|vwap_amt_gap_60|vwap_amt_gap_240|ret_60|ret_240|ret_1440|log_rv15_rv240|log_rv60_rv1440|ret_skew_60|dd_240|ru_240|log_c_ema60|log_c_ema240|log_c_ema1440|log_ema60_ema240|hma_slope64_volnorm|rsi240_centered|macd_hist_60_240_60_volnorm|bb_pctb_20|bb_pctb_60|bb_logbw_20|log_atr14_c|log_atr14_rv14|kcw_20|mfi14_centered|mfi60_centered|ad_vwclv_5|ad_vwclv_15|ad_vwclv_60|psar_dir|psar_logdist|psar_age_log|dow_sin|dow_cos|log_rv60_med2d|log_range_240|r5_1|r5_12|log_c5_ema5_12,112,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",baseline_model,-0.0369,0.3333,-0.5039,-0.7664,"[[44.9446, 62.6244, 76.264], [51.1986, 70.3526, 84.0533], [57.6206, 82.8598, 100.9726], [84.8752, 117.4037, 143.1394], [101.893, 131.4926, 149.7737]]",,,,GPU,F*_lgbm,39 KEEP / 0 DROP
20260831_215109_confirm_lgbm_unprune_seed0,2026-08-31T21:51:09,confirm,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,unprune,112,ES,E0,-0.0233,0.4667,-0.3009,-0.9926,"[[44.965, 62.618, 76.804], [51.197, 70.326, 84.055], [57.299, 82.355, 100.217], [84.892, 116.877, 143.174], [102.085, 131.435, 149.876]]","[[30.097, 42.733, 52.589], [34.831, 48.836, 58.33], [36.85, 54.463, 67.167], [55.925, 76.804, 95.358], [51.225, 71.452, 87.041]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[-0.0787, -0.1612, -0.9926], [0.1258, 0.2527, 0.2471], [-0.2165, -0.3572, 0.3182], [-0.0233, -0.0365, -0.0303], [0.3332, 0.0756, 0.2113]]",GPU,,n_ext=40
20260831_215109_confirm_lgbm_unprune_seed1,2026-08-31T21:51:09,confirm,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8588,unprune,112,ES,E0,-0.0108,0.4667,-0.453,-0.9132,"[[44.935, 62.532, 76.187], [51.178, 70.41, 84.106], [57.538, 82.811, 100.454], [84.849, 116.917, 143.224], [102.012, 131.604, 149.42]]","[[30.075, 42.764, 52.143], [34.8, 48.82, 58.403], [36.984, 54.676, 67.256], [55.925, 76.794, 95.267], [51.363, 71.476, 86.794]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[-0.0108, -0.0244, -0.1812], [0.1641, 0.1336, 0.187], [-0.6342, -0.9132, 0.0819], [0.0277, -0.0709, -0.0653], [0.4044, -0.0533, 0.5153]]",GPU,,n_ext=40
20260831_215109_confirm_lgbm_unprune_seed2,2026-08-31T21:51:09,confirm,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8589,unprune,112,ES,E0,-0.0491,0.3333,-0.6957,-0.9171,"[[44.967, 62.583, 76.543], [51.254, 70.511, 84.305], [57.591, 82.251, 101.459], [84.869, 116.931, 143.192], [102.186, 131.408, 150.102]]","[[30.074, 42.728, 52.492], [34.851, 48.857, 58.479], [37.044, 54.398, 67.544], [55.907, 76.77, 95.399], [51.322, 71.398, 87.195]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[-0.0836, -0.1054, -0.6482], [0.0149, -0.0095, -0.0491], [-0.7273, -0.231, -0.9171], [0.0038, -0.0827, -0.0428], [0.2352, 0.0957, 0.0613]]",GPU,,n_ext=40
20260831_215109_confirm_lgbm_prune_seed0,2026-08-31T21:51:09,confirm,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,prune,86,ES,E0,-0.013,0.4,-0.2635,-0.562,"[[44.936, 62.695, 76.227], [51.182, 70.306, 84.064], [57.216, 82.523, 100.564], [84.884, 116.88, 143.278], [102.302, 131.476, 149.822]]","[[30.149, 42.82, 52.156], [34.822, 48.629, 58.378], [36.83, 54.602, 67.326], [55.921, 76.774, 95.377], [51.317, 71.396, 87.07]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[-0.013, -0.2839, -0.2328], [0.1557, 0.2817, 0.2369], [-0.0708, -0.562, -0.0272], [-0.013, -0.0392, -0.1035], [0.1213, 0.0441, 0.2476]]",GPU,,n_ext=14
20260831_215109_confirm_lgbm_prune_seed1,2026-08-31T21:51:09,confirm,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8588,prune,86,ES,E0,-0.0399,0.4,-0.5054,-1.0114,"[[44.893, 62.56, 76.495], [51.246, 70.395, 84.003], [57.396, 82.891, 100.851], [84.888, 116.95, 143.187], [102.343, 131.349, 150.28]]","[[30.045, 42.801, 52.566], [34.857, 48.822, 58.355], [36.965, 54.876, 67.355], [55.941, 76.833, 95.377], [51.317, 71.372, 87.256]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[0.0818, -0.069, -0.5853], [0.0308, 0.155, 0.3093], [-0.3855, -1.0114, -0.3123], [-0.0186, -0.0987, -0.0399], [0.0816, 0.1409, -0.0578]]",GPU,,n_ext=14
20260831_215109_confirm_lgbm_prune_seed2,2026-08-31T21:51:09,confirm,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8589,prune,86,ES,E0,-0.0321,0.4667,-0.466,-0.843,"[[44.924, 62.49, 76.496], [51.125, 70.579, 83.948], [57.339, 82.753, 100.413], [84.914, 117.003, 143.176], [102.373, 131.346, 150.413]]","[[30.097, 42.69, 52.347], [34.846, 48.861, 58.251], [36.863, 54.787, 67.273], [55.932, 76.826, 95.363], [51.355, 71.41, 87.677]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[0.0135, 0.0441, -0.5864], [0.266, -0.105, 0.374], [-0.2855, -0.843, 0.1227], [-0.0495, -0.1441, -0.0321], [0.0524, 0.143, -0.1463]]",GPU,,n_ext=14
20260831_215145_loop_xgb_vwap_amt_gap_1,2026-08-31T21:51:45,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,vwap_amt_gap_1,73,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,-0.05617020583632559,0.26666666666666666,-0.5900066875709298,-1.0913596759074773,"[[45.1041, 62.7969, 75.853], [51.2296, 70.3323, 84.0365], [58.6527, 82.0361, 100.4494], [84.9115, 116.8427, 144.1056], [102.5066, 131.1871, 150.1594]]","[[30.2991, 42.9878, 51.9062], [34.814, 48.7047, 58.2616], [37.5793, 54.3831, 67.3122], [55.9378, 76.7748, 96.1124], [51.2617, 71.4219, 87.3139]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.6198, -0.2879, 0.1508], [-0.147, -0.5453, 0.1077], [-0.3226, -0.0313, -0.0506], [-0.0202, 0.0084, 0.2593], [-1.0914, -0.4735, -0.0562]]",GPU,KEEP,
20260831_215153_loop_xgb_vwap_amt_gap_15,2026-08-31T21:51:53,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,vwap_amt_gap_15,74,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,-0.04674275901510594,0.4,-0.4257346458148126,-0.5238064954595334,"[[44.9994, 62.611, 75.9368], [51.2719, 70.1608, 84.1694], [58.3579, 82.0745, 100.4187], [84.9215, 116.9182, 144.8487], [102.0666, 131.8743, 150.5961]]","[[30.2159, 42.8554, 52.0017], [34.7635, 48.6771, 58.4395], [37.6031, 54.3423, 67.272], [55.9503, 76.8478, 96.0798], [51.2922, 71.9717, 87.3534]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.232, 0.296, -0.1105], [-0.0826, 0.2439, -0.1581], [0.5027, -0.0467, 0.0305], [-0.0118, -0.0646, -0.5157], [0.4292, -0.5238, -0.2908]]",GPU,KEEP,
20260831_215201_loop_xgb_vwap_amt_gap_60,2026-08-31T21:52:01,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,vwap_amt_gap_60,75,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,0.01264092574073672,0.6,-0.432459447617104,-1.1087579131259462,"[[44.8373, 62.9124, 75.9637], [51.2654, 70.3416, 83.9007], [59.0049, 82.3691, 100.3579], [84.9115, 116.8427, 144.7114], [102.4084, 131.6417, 150.1992]]","[[30.0379, 43.0835, 52.0546], [34.8488, 48.6063, 58.082], [37.7625, 54.4769, 67.2307], [55.9378, 76.7748, 96.2788], [51.5156, 71.2544, 87.3243]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.3603, -0.4815, -0.0355], [0.0126, -0.2578, 0.3192], [-1.1088, -0.3589, 0.0606], [0.0118, 0.0646, 0.0948], [-0.3349, 0.1763, 0.2636]]",GPU,KEEP,
20260831_215210_loop_xgb_vwap_amt_gap_240,2026-08-31T21:52:10,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,vwap_amt_gap_240,76,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,-0.12516073731245747,0.3333333333333333,-0.6361945958126158,-0.9583164857522641,"[[45.1032, 62.6977, 76.0588], [51.1776, 70.4879, 84.1213], [58.722, 82.9167, 100.6607], [85.0145, 116.8609, 143.9293], [102.7203, 132.9033, 150.0514]]","[[30.2914, 42.9539, 52.1105], [34.7825, 48.7653, 58.3071], [37.7114, 54.7833, 67.2653], [55.9507, 76.7809, 95.7109], [51.5423, 72.2867, 87.2215]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.5932, 0.3414, -0.1252], [0.1712, -0.208, -0.2629], [0.4795, -0.6649, -0.3017], [-0.1213, -0.0156, 0.5405], [-0.3045, -0.9583, 0.0984]]",GPU,KEEP,
20260831_215218_loop_xgb_ret_60,2026-08-31T21:52:18,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ret_60,77,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,0.057350585080073735,0.6,-0.20517914839033313,-0.5486053453286788,"[[44.9471, 62.8052, 75.9949], [51.2941, 70.4639, 84.0731], [58.5234, 82.7957, 100.692], [84.9095, 116.8651, 143.5288], [102.181, 133.6324, 150.1014]]","[[30.0863, 42.9645, 52.1153], [34.8884, 48.6388, 58.1706], [37.4753, 54.7094, 67.3369], [55.9435, 76.7676, 95.7255], [51.2882, 72.4633, 87.2933]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.3463, -0.1715, 0.084], [-0.2276, 0.034, 0.0574], [0.3382, 0.146, -0.0311], [0.1234, -0.0036, 0.2782], [0.525, -0.5486, -0.0333]]",GPU,KEEP,
20260831_215227_loop_xgb_ret_240,2026-08-31T21:52:27,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ret_240,78,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,-0.015815389984807915,0.4666666666666667,-0.3072958494207523,-0.8008705087030554,"[[45.0924, 62.6962, 76.0069], [51.1606, 70.3968, 84.0287], [58.1589, 83.4588, 100.7379], [85.0086, 116.8323, 143.8007], [102.4705, 133.3407, 150.137]]","[[30.2708, 42.8409, 52.0253], [34.8249, 48.73, 58.383], [37.3823, 54.9571, 67.3852], [55.9481, 76.765, 95.6047], [51.5346, 72.1751, 87.2601]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.3233, 0.1735, -0.0158], [0.2603, 0.0952, 0.0527], [0.6227, -0.8009, -0.0455], [-0.1166, 0.0281, -0.1894], [-0.2833, 0.2183, -0.0238]]",GPU,KEEP,
20260831_215235_loop_xgb_ret_1440,2026-08-31T21:52:35,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ret_1440,79,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,-0.05265183923321981,0.3333333333333333,-0.3811159514425144,-0.597375438971004,"[[45.0205, 62.7384, 76.0626], [51.3517, 70.4339, 84.2266], [58.5064, 83.2805, 100.6785], [84.9081, 116.8853, 144.356], [101.9558, 133.6861, 150.1392]]","[[30.1547, 42.8908, 52.0977], [34.9473, 48.6633, 58.2817], [37.6034, 54.9992, 67.3459], [55.9349, 76.7678, 95.9589], [51.2538, 72.5603, 87.2785]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.1593, -0.0673, -0.0732], [-0.3735, -0.0527, -0.2355], [-0.5974, 0.2136, 0.0589], [0.1182, -0.0454, -0.3862], [0.5022, -0.2591, -0.0014]]",GPU,KEEP,
20260831_215244_loop_xgb_log_rv15_rv240,2026-08-31T21:52:44,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_rv15_rv240,80,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,0.04269631859119549,0.6,-0.7703741101448357,-1.595684710713674,"[[44.9587, 62.6424, 76.0754], [51.2792, 70.3992, 83.9459], [59.109, 83.5976, 100.7371], [84.9018, 116.8354, 143.7084], [103.5827, 132.8051, 150.1658]]","[[30.219, 42.8504, 52.1467], [34.8771, 48.686, 58.3161], [37.842, 55.2147, 67.3848], [55.893, 76.7674, 95.0255], [51.7214, 72.2514, 87.2343]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.1374, 0.153, -0.0169], [0.1413, 0.0492, 0.3333], [-1.0301, -0.3808, -0.0582], [0.0074, 0.0427, 0.4486], [-1.5957, 0.659, -0.0177]]",GPU,KEEP,
20260831_215253_loop_xgb_log_rv60_rv1440,2026-08-31T21:52:53,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_rv60_rv1440,81,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,0.005348561627538384,0.5333333333333333,-0.4636191102245979,-1.0155852626452688,"[[45.0974, 62.8104, 76.0876], [51.2333, 70.3949, 84.2215], [58.6933, 82.9649, 100.435], [84.8973, 116.8853, 144.5043], [101.8233, 134.1539, 150.0466]]","[[30.1481, 43.0002, 52.1068], [34.8557, 48.7162, 58.4113], [37.5009, 54.9318, 67.3067], [55.9336, 76.7678, 95.9322], [51.3797, 72.4379, 87.2474]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.3086, -0.2681, -0.016], [0.0895, 0.0062, -0.3283], [0.7033, 0.7569, 0.2999], [0.0053, -0.0427, -0.5538], [1.6986, -1.0156, 0.0794]]",GPU,KEEP,
20260831_215302_loop_xgb_ret_skew_60,2026-08-31T21:53:02,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ret_skew_60,82,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,0.0455178813738355,0.6,-0.5742013616672414,-0.9384079146832258,"[[44.9937, 62.6353, 76.1536], [51.1385, 70.4181, 83.9763], [58.3803, 83.5962, 100.7303], [84.8943, 116.8321, 143.519], [102.7788, 133.0082, 150.1658]]","[[30.1731, 42.8796, 52.2587], [34.866, 48.7052, 58.3057], [37.4784, 55.1282, 67.3673], [55.8778, 76.7632, 95.381], [51.4077, 72.5956, 87.2343]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.23, 0.2787, -0.0867], [0.185, -0.033, 0.2911], [0.5334, -0.761, -0.294], [0.0035, 0.0455, 0.6818], [-0.9384, 0.854, -0.0795]]",GPU,KEEP,
20260831_215313_loop_xgb_dd_240,2026-08-31T21:53:13,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,dd_240,83,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,0.01366874846544519,0.5333333333333333,-0.17812114638039223,-0.2872033415731945,"[[44.9742, 62.7135, 76.1432], [51.0774, 70.5038, 84.1447], [58.2445, 82.7937, 100.4335], [84.8964, 116.8388, 143.9312], [101.9772, 132.9314, 150.3828]]","[[30.1119, 42.8956, 52.1824], [34.8145, 48.779, 58.3453], [37.5892, 54.9486, 67.3068], [55.9304, 76.7672, 95.6822], [51.2582, 72.3406, 87.3721]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0432, -0.1249, 0.0137], [0.1196, -0.1217, -0.2005], [0.2327, 0.96, 0.2947], [-0.0025, -0.0057, -0.2872], [0.7799, 0.0577, -0.1445]]",GPU,KEEP,
20260831_215322_loop_xgb_ru_240,2026-08-31T21:53:22,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ru_240,84,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,0.019873905306899697,0.5333333333333333,-0.39773740887370396,-0.6719132673425721,"[[45.0128, 62.5949, 76.0442], [51.1094, 70.4426, 84.2017], [58.382, 82.2247, 100.5895], [84.8795, 116.8067, 143.1675], [102.4927, 133.8246, 150.1759]]","[[30.1297, 42.8174, 52.2245], [34.8245, 48.7483, 58.3652], [37.3744, 54.4484, 67.2638], [55.893, 76.746, 95.7887], [51.4381, 73.0896, 87.2622]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0856, 0.1892, 0.1299], [-0.0626, 0.0869, -0.0677], [-0.2361, 0.6873, -0.1553], [0.0199, 0.0274, 0.5306], [-0.5055, -0.6719, 0.1376]]",GPU,KEEP,
20260831_215332_loop_xgb_log_c_ema60,2026-08-31T21:53:32,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_c_ema60,85,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,-0.0161474337879719,0.2,-0.8444001168207382,-1.2975665126436997,"[[45.008, 62.6776, 76.0565], [51.1112, 70.4451, 84.2858], [59.1395, 83.0676, 100.5965], [84.852, 116.8591, 143.9882], [102.509, 133.5166, 150.3238]]","[[30.1724, 42.9172, 52.193], [34.7832, 48.8178, 58.3694], [37.6969, 54.8481, 67.2904], [55.8903, 76.7615, 95.7488], [51.4242, 72.7015, 87.3313]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0106, -0.1321, -0.0161], [-0.0036, -0.0036, -0.0999], [-1.2976, -1.0252, -0.007], [0.0324, -0.0448, -0.5732], [-0.016, 0.2301, -0.0985]]",GPU,KEEP,
20260831_215342_loop_xgb_log_c_ema240,2026-08-31T21:53:42,loop,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_c_ema240,86,"{""fold1_2026-01-27"": [31, 13, 8], ""fold2_2026-01-28"": [6, 6, 9], ""fold3_2026-01-29"": [47, 9, 1], ""fold4_2026-01-30"": [1, 1, 15], ""fold5_2026-01-31"": [10, 15, 1]}",S_m,-0.01986212784106378,0.4,-0.249210230083321,-0.30436364232189206,"[[44.9461, 62.7089, 76.1147], [51.1025, 70.4546, 84.4651], [58.3051, 82.7979, 100.6164], [84.8823, 116.7779, 144.0823], [102.7894, 131.3045, 150.7813]]","[[30.1631, 42.9586, 52.2571], [34.8056, 48.7675, 58.4891], [37.284, 54.8203, 67.2837], [55.8975, 76.7367, 96.1693], [51.5003, 71.9294, 87.4202]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.1376, -0.0501, -0.0765], [0.017, -0.0135, -0.2127], [1.4109, 0.3247, -0.0199], [-0.0357, 0.0695, -0.0654], [-0.2735, 1.6568, -0.3044]]",GPU,KEEP,
