col,base,lag,PI_h1,PI_h2,PI_h3,SA_gain_e0_h1,SA_gain_e0_h2,SA_gain_e0_h3,SA_gain_b0306_h1,SA_gain_b0306_h2,SA_gain_b0306_h3,MI_minus_null_h1,MI_minus_null_h2,MI_minus_null_h3,PI_plus,SA_plus,MI_plus,keep_R1,keep_R2,keep_R3,keep_R4
coarse:t-504m:rv64,rv64,t-504m,1.1714624150727104e-05,-0.0021417567272881874,0.0006117976164811504,0.018705834742316352,-0.04188852387694286,0.02329834288032906,0.02835224453852092,0.053661874865940096,0.15821184657823784,0.03696783148579286,0.03283395119895971,0.05952738793968493,True,True,True,True,True,True,True
coarse:t-504m:log_rv8_rv64,log_rv8_rv64,t-504m,-0.0004648651800209791,0.0,0.0,-0.007516548710340132,0.06833257246193769,-0.01968338351052701,-0.014105866109126453,0.059968692451395356,0.028088430518946605,0.005445272533583179,0.009717272550999745,0.01427965278688692,False,False,True,True,False,False,False
coarse:t-504m:time_of_day_sin,time_of_day_sin,t-504m,0.002596589194446608,0.0,-0.000432562853011594,-0.012476450159737418,-0.024783811905071396,-0.052737731013863254,-0.002827031829766291,0.07000192324623233,0.02862166961016266,0.004769880655490333,0.02182094870803386,0.04067933790619804,False,False,True,True,False,False,False
coarse:t-504m:time_of_day_cos,time_of_day_cos,t-504m,0.0,0.0,0.0,-0.006054065052829571,-0.01879460189488924,-0.03374561823867861,-0.009255350493497794,0.06034060763966398,0.048717606483128506,0.009526981745445973,0.034274891883358194,0.047048124208646236,False,False,True,True,False,False,False
coarse:t-504m:rsi64_centered,rsi64_centered,t-504m,0.0,-0.0002510544067509575,0.0,-0.01495087341960577,-0.025204370149367605,-0.03467574601250245,-0.04246992926402182,-0.025310841250814065,0.026547641323726445,0.024374540719006355,0.021934960642833623,0.01515619328244,False,False,True,True,False,False,False
coarse:t-504m:macd_hist_16_64_16_volnorm,macd_hist_16_64_16_volnorm,t-504m,-0.0005836566040950212,0.0011172434719478967,0.001749718372190993,0.04278319720326662,-0.023969334327378355,0.01928693997177433,0.055671449713112775,0.04303535261243052,0.018154490482980012,-0.004705246974696209,0.007261629759491406,0.015584128330819347,True,True,True,True,True,True,True
coarse:t-504m:ema_gap_32_128_volnorm,ema_gap_32_128_volnorm,t-504m,0.0,5.638251419289494e-05,-0.004111029958655384,-0.014822172615147622,-0.03770081904346245,-0.05718176220714799,-0.005172527964836249,-0.014726586816649068,-0.021691339523788322,0.0028945918321099384,0.002690644123030772,0.02394474167077565,False,False,True,True,False,False,False
coarse:t-504m:sign_flip_rate32,sign_flip_rate32,t-504m,0.0026697507182712834,0.001882415470092269,0.0,0.008316484305070926,-0.011112431350102092,-0.05773406123121827,0.01796389648809349,-0.013863370611177928,0.01597958475316741,0.024909170766794997,0.016631736993073076,0.004705383412099806,True,False,True,True,True,True,False
coarse:t-256m:return8,return8,t-256m,0.0005741815755371249,0.0,0.0,-0.024555229905165454,-0.1589784060910704,-0.1953569489826723,-0.3020544283362847,-0.061092700809828315,0.024783994061261527,0.020563968616086115,0.02198473541792101,0.015113400308666591,False,False,True,True,False,False,False
coarse:t-256m:return32,return32,t-256m,-0.0019196850387525426,0.0,0.0,-0.023212863575472475,-0.07316380563457958,-0.18893034697546884,-0.08732408853366902,0.024887730678013753,-0.10212632181707537,0.007596861068895677,0.012921497493837641,0.008100947645760748,False,False,True,True,False,False,False
coarse:t-256m:body8,body8,t-256m,0.0,0.0,0.0,-0.02363984218614057,-0.13822652351782594,-0.21057611903019247,-0.3021757491155519,-0.04036109912095576,0.036388457751823644,0.01894284194954743,0.021290088333294932,0.01414139877999343,False,False,True,True,False,False,False
coarse:t-256m:range8,range8,t-256m,-0.00012758001552507872,0.003418906572368504,-0.0021637944886663263,0.03117844953385296,0.0702627790285737,0.19044363825415633,-0.04143815800654593,0.05775870957707152,0.025370865776808138,0.03217849531092476,0.030427662235656072,0.042331677064606055,False,True,True,True,True,False,True
coarse:t-256m:close_position8,close_position8,t-256m,0.00015308841331081643,0.0008406237954166803,0.0,-0.023902700224942564,-0.054092166769370564,-0.10167162058385415,-0.014252179465845671,0.04369103283867748,0.03019163722491891,0.00919325545376104,0.0020516308319598053,0.00974705499053119,True,False,True,True,True,True,False
coarse:t-256m:log_volume8_delta,log_volume8_delta,t-256m,0.0,0.002391613885398177,0.011440094323456643,-0.022332464836494204,0.038395179405059654,0.016366452193272707,-0.017255558030582208,0.03828877600169367,0.056339905863367346,0.012701683784065665,0.003320319460732968,0.001316823936952538,True,True,True,True,True,True,True
coarse:t-256m:relative_log_volume8_64,relative_log_volume8_64,t-256m,-0.0007378407339568108,-0.002855184895087367,3.4743059231345796e-05,0.02722767272546056,0.024480657143266527,0.06305631121787947,0.01799886458075939,0.05999634820684774,0.07008352963181474,0.0,0.0009680233272097993,0.006594142042584572,False,True,True,True,True,False,True
coarse:t-256m:rv8,rv8,t-256m,-2.927406951869216e-05,0.0,0.0,0.0049498933855085525,0.01489591374644883,0.0695340055703042,-0.015013514876471845,0.05914191094060772,0.010797192233791275,0.03427579887269783,0.028917911975327115,0.02818001198993514,False,True,True,True,True,False,True
coarse:t-256m:rv64,rv64,t-256m,0.0,-0.0016388184954223561,0.0,-0.023346424711778724,-0.030308995587469134,-0.06446359883822694,-0.013695957623349742,0.05807558247770128,0.017166875708873874,0.05740774480075839,0.053740459732908974,0.05239530853561458,False,False,True,True,False,False,False
coarse:t-256m:log_rv8_rv64,log_rv8_rv64,t-256m,8.894444532832797e-05,-0.0006290412649197682,0.0,-0.07208023607125913,-0.02595808137240141,-0.06270662061629295,-0.1536642907193686,0.023481566933292175,0.05405890929177648,0.010031896780184901,0.012616600538991385,0.016806068909386518,False,False,True,True,False,False,False
coarse:t-256m:time_of_day_sin,time_of_day_sin,t-256m,-0.0007894438130525335,0.0,-0.0013575719895015936,0.021251221307161394,-0.03143184958713796,-0.04410422472114206,0.030897385519002007,0.06632920401695719,0.05682470866658074,0.006286428119465448,0.026113426024155117,0.03880541396060533,False,False,True,True,False,False,False
coarse:t-256m:time_of_day_cos,time_of_day_cos,t-256m,0.0,0.0,0.0,0.015141074652236242,-0.021031002712046387,-0.0012871155098403975,0.05440511844292395,0.0014752834823439365,0.0014994464499484828,-0.008179532812896184,0.014640070571530828,0.050236635769533855,False,False,True,True,False,False,False
coarse:t-256m:rsi64_centered,rsi64_centered,t-256m,-0.004435558660768872,0.0003143533572351013,0.0,-0.010404214083359342,-0.020275910396283514,-0.027967608715262493,-0.013431890035286997,-0.020382376251681933,0.028371312521424663,0.021488418687467536,0.03231727775585558,0.03285678317657137,False,False,True,True,False,False,False
coarse:t-256m:macd_hist_16_64_16_volnorm,macd_hist_16_64_16_volnorm,t-256m,0.0,0.009396873575658068,0.000831692499256557,-0.022026456977242148,-0.014930634221177463,-0.004536490592177422,-0.01237611724214105,0.02681220050030353,0.003349527486573578,-0.011643577065691524,0.005287092504231872,0.0013230194583702115,True,False,True,True,True,True,False
coarse:t-256m:ema_gap_32_128_volnorm,ema_gap_32_128_volnorm,t-256m,-0.0013361863386620598,0.0,-0.004194381421408859,-0.02156804523809619,0.023303376803041065,0.05354425349107794,-0.011917749731527039,0.05112348818312462,0.07713256375205813,-0.004941326214289887,0.007287231672786554,0.02615602592572852,False,True,True,True,True,False,True
coarse:t-256m:sign_flip_rate32,sign_flip_rate32,t-256m,0.0,0.01190914486444683,-0.001694445914258343,0.018423407600376418,0.005364342355873575,0.08296666835231337,-0.04543294164744971,0.057718500474934764,0.013459565289863917,0.021804880710009744,0.01722276363452835,0.017820224983260413,False,True,True,True,True,False,True
coarse:t-128m:return8,return8,t-128m,-0.0035116836313401714,0.0,-3.0097377939834285e-05,-0.003030438326190321,-0.030921636510350403,-0.032012373911061154,-0.00932385326466445,0.05638750272070059,0.016311215583753036,0.01357871927848997,0.016932472700832868,0.010254975222484752,False,False,True,True,False,False,False
coarse:t-128m:return32,return32,t-128m,-0.00023618263395519534,0.0,0.0,-0.015840027493774222,-0.039590406507672427,-0.05699748273133576,-0.006190284638663002,0.058178620481452725,0.05541261321810875,0.010612432649743653,0.018386647598252814,0.014835506808454468,False,False,True,True,False,False,False
coarse:t-128m:body8,body8,t-128m,0.0002818114537532779,0.0,0.0,-0.003503556112871564,-0.03197137578430098,-0.03452860488850629,-0.006929273069777864,0.056254499060715,0.013942176190284705,0.013387686128428555,0.016066316140101122,0.011870481856513848,False,False,True,True,False,False,False
coarse:t-128m:range8,range8,t-128m,0.0,0.0,0.0009834504099046626,-0.009951706468980248,-0.04359632271402347,-0.009761913000327915,-0.0036856226396819736,0.005218684219077119,0.017385545230219623,0.04801535021464165,0.04635791915201626,0.04944859668925883,False,False,True,True,False,False,False
coarse:t-128m:close_position8,close_position8,t-128m,0.0,0.0006095055370423097,0.0,0.0033460454989420185,0.00021877736025022188,-0.023986086205729507,-0.01139046922864484,0.04756498234633755,0.013521446419284544,0.014636744236442567,0.014980312268134455,0.0074349288372559386,False,True,True,True,True,False,True
coarse:t-128m:log_volume8_delta,log_volume8_delta,t-128m,0.0,-0.0013554566821009455,0.0,-0.06554206556101949,-0.029018465526808868,-0.027214056405622244,-0.06533298991195924,0.00487289649591105,0.06337177381382508,-0.0028490861772212384,0.0,0.004024304998282879,False,False,False,False,False,False,False
coarse:t-128m:relative_log_volume8_64,relative_log_volume8_64,t-128m,-0.00011920368210619851,0.0,0.0,-0.0020996530105232836,-0.0022983758621197836,-0.0566488923595454,0.05259982112943984,0.05004646872797114,0.07188860339479852,0.01640717695863625,0.002903165064976676,0.011645854718985937,False,False,True,True,False,False,False
coarse:t-128m:rv8,rv8,t-128m,0.0,0.0,0.0,-0.010046309564404332,-0.03152857283652555,-0.029803339049694344,-0.016587748319318862,0.01285442487705124,0.08180737795800974,0.036664233077820185,0.03276951786506199,0.03472735148827866,False,False,True,True,False,False,False
coarse:t-128m:rv64,rv64,t-128m,0.0008567731597584801,0.0,0.0,-0.03974390584216003,-0.041741102695302956,0.04885346374289279,-0.03009185668956249,0.05382312401298606,0.06873322752323219,0.06241171756301789,0.06833993350789047,0.06457540793052541,False,False,True,True,False,False,False
coarse:t-128m:log_rv8_rv64,log_rv8_rv64,t-128m,0.00012869892007216777,-0.0021845551069645808,0.0,-0.02065186340511893,0.0648302848646587,0.0507231312269707,-0.011001656293752049,0.05310459446512539,0.05609940471317243,-1.1869421094878874e-05,-0.003647987002876718,0.0069464360908453315,False,True,False,True,False,False,True
coarse:t-128m:time_of_day_sin,time_of_day_sin,t-128m,0.0,0.0,-0.0004086845176326885,-0.01832292184540396,-0.034169208471368506,-0.0589884756399206,-0.011998829659676247,0.050923883120090885,0.012462813651281657,-0.004028887660253666,0.03495520408509645,0.04915765139968187,False,False,True,True,False,False,False
coarse:t-128m:time_of_day_cos,time_of_day_cos,t-128m,0.0008289860517128508,0.0,0.0,-0.009903524409438091,-0.02770807916339102,-0.04403376026269612,-0.013804003477480009,-0.027814552929905645,0.001828901466716104,-0.0027697234287069605,0.021620836137916655,0.0494086350898062,False,False,True,True,False,False,False
coarse:t-128m:rsi64_centered,rsi64_centered,t-128m,0.0003331109287358913,-0.003580506839322576,-0.00503033781154727,-0.022834080552613933,-0.014255845449451243,-0.030684203906594654,-0.06537727825919326,-0.014362304896842204,0.009154001992195404,0.013977176413282777,0.025218890774006297,0.022513638029252547,False,False,True,True,False,False,False
coarse:t-128m:macd_hist_16_64_16_volnorm,macd_hist_16_64_16_volnorm,t-128m,0.0,0.00089871026239526,0.0,-0.0037384887445313097,0.02338603371915271,0.0019626331448918677,-0.05955805202768616,0.04072406156617747,0.03318663644238384,0.008841047019354065,0.0013297740892230792,0.011307279977486928,False,True,True,True,True,False,True
coarse:t-128m:ema_gap_32_128_volnorm,ema_gap_32_128_volnorm,t-128m,-0.0005718301003364937,-0.0034328552672064916,-0.0045867280778632375,0.01870236477129472,0.024116791787776037,-0.029826351727413325,-0.00795880845139152,0.09137473825541198,0.07286511668450624,0.00487582664359465,0.014875041687294477,0.02328264711238237,False,True,True,True,True,False,True
coarse:t-128m:sign_flip_rate32,sign_flip_rate32,t-128m,0.0,0.0,0.0,-0.011765733688307023,-0.010552830920707024,-0.025820511709429006,-0.005343740296370747,0.06271355521176858,0.06125678788582167,0.02482389885325098,0.025552854406856174,0.023596742457964393,False,False,True,True,False,False,False
coarse:t-64m:return8,return8,t-64m,-0.00043071476226922795,-6.9720546207463485e-06,0.0,-0.027230481626028258,-0.024338528901446388,-0.02264774592162233,-0.14033499134857852,0.06762756129091718,0.07495570926595585,0.023626891933327343,0.016202427104946793,0.014560674154925124,False,False,True,True,False,False,False
coarse:t-64m:return32,return32,t-64m,-0.00012775202341686054,0.0,0.0,-0.012632193676287429,-0.03422794361063186,-0.05314767872943715,-0.0066122982268268515,-0.015022132886377548,0.07565982263348925,0.011445181166337193,0.022627711928318917,0.02794875018561882,False,False,True,True,False,False,False
coarse:t-64m:body8,body8,t-64m,0.0,0.0,0.0,-0.02611722204535205,-0.03766612592779328,-0.017822345074303136,-0.1474967341192901,0.06010102045547194,0.07302840693088619,0.025135800897645666,0.01642908573014079,0.016088589379518403,False,False,True,True,False,False,False
coarse:t-64m:range8,range8,t-64m,0.0,-1.6605470690933544e-05,0.0,-0.008422957181819513,-0.0028945429637161624,-0.003618982186925912,0.0012260700584354467,0.05214870153877893,0.01858647290559068,0.05004942050100958,0.05855519524100483,0.03354639688203953,False,False,True,True,False,False,False
coarse:t-64m:close_position8,close_position8,t-64m,0.0,0.0,0.0,-0.015137576756529825,0.05081445304184751,-0.03364616218706207,-0.021880767540993773,0.0515793105254847,0.01135966791888654,0.014676557879213625,0.02422088617617746,0.016227074091485605,False,False,True,True,False,False,False
coarse:t-64m:log_volume8_delta,log_volume8_delta,t-64m,0.0,0.0,0.0,-0.00691766227995938,0.04443865701290184,-0.05316300919155914,-0.21001524877990452,0.1423749666083718,0.0818536752347887,0.009582359626206127,0.0,0.002905448736236771,False,False,True,True,False,False,False
coarse:t-64m:relative_log_volume8_64,relative_log_volume8_64,t-64m,-0.003616773080760064,-0.0018317570837780295,-0.0008333669967347154,0.053149593514023596,0.036060732053389,-0.06453293153283468,-0.032512000696716115,0.05667301321253815,0.048092635084806545,0.00011515793225136406,0.0021661086045634548,0.00013066796001748315,False,True,True,True,True,False,True
coarse:t-64m:rv8,rv8,t-64m,0.0,-7.981621988051302e-05,0.0,-0.010440894719709881,-0.014631658799157954,0.008606687807000135,-0.01134118815755425,0.07212880630529384,0.013985226737489587,0.04451638215901266,0.03729082549569718,0.04792743599142213,False,False,True,True,False,False,False
coarse:t-64m:rv64,rv64,t-64m,-0.00025728782765810365,0.0,3.021626599775118e-05,-0.007773348799489099,-0.01777474449482508,0.00916612211367962,-0.007459942274401499,0.05048267683006591,0.014907803712826961,0.049904161053673235,0.062462093611021174,0.07112975686668577,False,False,True,True,False,False,False
coarse:t-64m:log_rv8_rv64,log_rv8_rv64,t-64m,-0.0007208607105084752,0.0,0.003007625068595606,-0.005532045815748177,-0.01928130976525111,-0.006095798000904651,-0.022955496422949473,0.048141379983113186,0.008555373024832225,0.007251362975777553,0.011438734105712278,0.01881610532893596,False,False,True,True,False,False,False
coarse:t-64m:time_of_day_sin,time_of_day_sin,t-64m,-0.0013409232609949602,-0.0009219732194338803,0.0,-0.035699114090093076,-0.13867311397488535,-0.21729226152802372,-0.030413412577923182,-0.06623850616311877,-0.024973562938690463,-0.009632676218693348,0.023971965810400064,0.04249944586818977,False,False,True,True,False,False,False
coarse:t-64m:time_of_day_cos,time_of_day_cos,t-64m,0.0,0.0,0.0,-0.009119280105074345,-0.014168706279615861,-0.051407069109554726,-0.010176008673234982,0.03287632893251846,-0.01069133737177097,5.975820413883781e-05,0.02446400841068641,0.04456048265025636,False,False,True,True,False,False,False
coarse:t-64m:rsi64_centered,rsi64_centered,t-64m,0.0,0.0,-1.1578438147807901e-05,-0.005040360882779815,-0.023011355874347217,-0.024867774283898747,-0.013074258878709166,0.0473036761679646,0.08561000819358178,0.01978921730615113,0.026369885712083097,0.03167753199976797,False,False,True,True,False,False,False
coarse:t-64m:macd_hist_16_64_16_volnorm,macd_hist_16_64_16_volnorm,t-64m,0.0,-0.000857447220705391,-0.003486232903213704,0.013107097449172045,-0.020279988681992656,-0.050547435729852985,-0.013180222292707988,0.06325407864459232,0.08446571911236989,0.0,0.007573258518399406,0.01421504553041597,False,False,True,True,False,False,False
coarse:t-64m:ema_gap_32_128_volnorm,ema_gap_32_128_volnorm,t-64m,0.009611368145731566,0.0,0.002218700130981688,-0.03901727848467651,-0.07766752253497433,0.007704785616924337,-0.029365299438643966,0.013617908959873137,0.0916900692019107,0.014819773240866141,0.005133722488092296,0.02592341546704624,True,False,True,True,True,True,False
coarse:t-64m:sign_flip_rate32,sign_flip_rate32,t-64m,-0.001203100515671925,0.0,0.0,-0.006195217369375783,-0.014919280280412117,-0.03865588431102296,0.017275834383334576,0.06134870972167583,0.07797868873107294,0.030694294023008606,0.023265099752901808,0.015345503346485767,False,False,True,True,False,False,False
coarse:t-32m:return8,return8,t-32m,-0.0030401026594949108,0.0,0.0,-0.02003478341432441,-0.028153385943130438,-0.037667389430540155,-0.010384635840154921,0.048124239368152466,0.005316956058620814,0.03599066198991174,0.011966403832530226,0.02789054772267363,False,False,True,True,False,False,False
coarse:t-32m:return32,return32,t-32m,0.0,0.0,-0.0019392382637969756,-0.01577849560590039,-0.03857275464054233,-0.06612149986351401,-0.010005692926462473,-0.017168296272007666,-0.01212011455993256,0.021383232112683892,0.02119902534450091,0.029361116648735752,False,False,True,True,False,False,False
coarse:t-32m:body8,body8,t-32m,0.0,0.0,0.0,-0.02020501503257055,-0.029924987149554383,-0.035174033017648654,-0.011558951418133567,0.04989609180350296,0.007499272736821716,0.035517317137935045,0.01227610160872139,0.027981656635790664,False,False,True,True,False,False,False
coarse:t-32m:range8,range8,t-32m,0.0,0.0,0.0,-0.0316997728516899,-0.044611932625882034,-0.07272065005881068,-0.05077332507263943,0.050242906164355006,0.049940725506869565,0.07108237776995274,0.06217972702735697,0.05852182629777403,False,False,True,True,False,False,False
coarse:t-32m:close_position8,close_position8,t-32m,0.0006199815351119279,0.0,0.0,0.001551624640205862,0.018345293205779267,0.037858920982791755,-0.004807126495842695,0.06501968094789756,0.013228819498667388,0.03017052918728691,0.014984767502381757,0.018666163135440783,False,True,True,True,True,False,True
coarse:t-32m:log_volume8_delta,log_volume8_delta,t-32m,-0.0008065874611536591,0.0,0.0,0.029160954572438058,0.07039469184909608,0.12570333302780456,-0.009585877768314433,0.052604957771040795,0.0643642944248124,0.00388343335669461,0.0020593520257410347,0.00021913827702491062,False,True,True,True,True,False,True
coarse:t-32m:relative_log_volume8_64,relative_log_volume8_64,t-32m,0.00029289029138131656,0.0,0.0,-0.012361329959875711,-0.027158760148360273,-0.0517145986413059,-0.0027119227369531984,-0.00023768169965521224,0.04942019109124285,-0.0025398105811706984,0.006254605896403476,0.010610092691069717,False,False,True,True,False,False,False
coarse:t-32m:rv8,rv8,t-32m,-0.0017044869127123736,-0.0027125641156426164,0.0,-0.016924912962257288,-0.022674183914905832,-0.07020062301530405,-0.003016685186518764,-0.022780652323106665,-0.0012195175194129604,0.05156871097009219,0.04106724547883456,0.039882361659126175,False,False,True,True,False,False,False
coarse:t-32m:rv64,rv64,t-32m,0.001599097982098859,0.0,0.0,-0.010172838113153837,-0.01816145420510118,-0.013133900992556846,-0.014253803470620774,0.04326113622656891,0.02002163301523252,0.0758214231718215,0.06576898774250495,0.07726338465431937,False,False,True,True,False,False,False
coarse:t-32m:log_rv8_rv64,log_rv8_rv64,t-32m,0.0014532743579896608,0.0,0.0,-0.02352639466027817,-0.00409939265466619,0.010229764671554342,-0.013875910207961084,0.05479540101189784,0.01237210371676234,0.011356453627517915,0.016844210532348747,0.026662542433813385,False,False,True,True,False,False,False
coarse:t-32m:time_of_day_sin,time_of_day_sin,t-32m,0.0,0.0,0.0007410438273799022,-0.006726316086447248,-0.017796682734672054,-0.026253294386591186,-0.00949626618327315,0.03826127080743813,0.010222279300997617,-0.007217174773783697,0.022341893332893825,0.03471582726029521,False,False,True,True,False,False,False
coarse:t-32m:time_of_day_cos,time_of_day_cos,t-32m,0.0,-0.0015758230995099136,0.0,-0.007973284637641243,-0.028838596514901838,-0.0577867283447997,-0.0032179812231802885,0.06891992269427716,0.028677796418496992,0.004622573442594202,0.030672307373800223,0.04747108161070468,False,False,True,True,False,False,False
coarse:t-32m:rsi64_centered,rsi64_centered,t-32m,0.0,0.0,0.0,-0.013125644303824124,-0.020055027607068787,-0.028626980074974995,-0.004581668875003331,0.0503945519615856,0.07144545424699889,0.04256564112492445,0.03443614049399546,0.04004527859841467,False,False,True,True,False,False,False
coarse:t-32m:macd_hist_16_64_16_volnorm,macd_hist_16_64_16_volnorm,t-32m,0.0010348490622031175,0.0006666898751177541,-0.00013516888080763087,-0.025269249928405735,-0.036506599758756586,0.032908031239786695,-0.26866404969725366,0.046249204520598663,0.03828526300054813,0.005435528798492406,0.015087677637515284,0.0,True,False,True,True,True,True,False
coarse:t-32m:ema_gap_32_128_volnorm,ema_gap_32_128_volnorm,t-32m,0.00128923611174514,-0.0015183548802042424,0.0,0.019788071288284748,-0.016155583609900326,-0.008676655845074599,-0.01504715264242229,0.03896133983295469,0.034803174467257225,0.0055717206276986175,0.0067849115694560425,0.01521477932262183,False,False,True,True,False,False,False
coarse:t-32m:sign_flip_rate32,sign_flip_rate32,t-32m,0.0033492811619950658,0.0,0.0,-0.01858926374977976,-0.016153499379778502,0.055152838246852465,-0.008939255642448352,0.05945048027632405,0.1484059852156494,0.03541940248766373,0.028466871880270528,0.024706015172907048,False,False,True,True,False,False,False
coarse:t-16m:return8,return8,t-16m,-0.00019424461413564131,0.0,0.0,-0.011927246005072334,-0.015411442376311868,-0.016152775568922806,-0.00816083618251362,0.05062526055744643,0.030014194441241315,0.018532153455249833,0.007235768393845987,0.017450653051321652,False,False,True,True,False,False,False
coarse:t-16m:return32,return32,t-16m,-0.0003075419695358998,0.001321048003243656,0.0,-0.008985378582382353,-0.027333806997265064,0.13772171267392164,0.0006637029215106338,0.0704232415760786,0.09897915356312792,0.02030242204710664,0.01691388146043238,0.022705289418397,False,False,True,True,False,False,False
coarse:t-16m:body8,body8,t-16m,-0.0007244651934072976,0.0,0.0,-0.015214424146936523,-0.014582489115833042,-0.017527372460546253,-0.009250609591804348,0.05019318106980197,0.006850915962686166,0.018436350501670695,0.007121312709239547,0.01754432492050828,False,False,True,True,False,False,False
coarse:t-16m:range8,range8,t-16m,0.0,0.0,0.0,0.021197995583155382,0.09226788251145424,0.019244072609492235,-0.010467569278649336,0.05859468000856127,0.08328607393476295,0.05079411832803249,0.047681334424257926,0.049209112271831223,False,True,True,True,True,False,True
coarse:t-16m:close_position8,close_position8,t-16m,0.00014197744707663182,0.0,0.0,-0.02211809617571614,0.006710262434794778,-0.02241314966326957,-0.012467747599065326,0.03969994160093471,0.05472078135279057,0.01164685419515532,0.010989402193100517,0.015299023037258053,False,False,True,True,False,False,False
coarse:t-16m:log_volume8_delta,log_volume8_delta,t-16m,0.0,0.00158276137897199,0.0,-0.01852311144383556,-0.01693048850728296,-0.04651214421793615,-0.008873109719020889,0.06290541115929749,0.02125531812733339,-0.0004412020237118952,0.0,-0.0002460083888644604,False,False,False,False,False,False,False
coarse:t-16m:relative_log_volume8_64,relative_log_volume8_64,t-16m,-0.00026451401359395277,0.0019018806026688633,-0.0001557214234632435,-0.008385355299123098,-0.0370748766099771,-0.02873486327139574,-0.0228674589937361,0.010097668539876814,-0.0012509895086720846,-0.0028847063527335237,0.014270075507925029,0.0035922372991601392,False,False,True,True,False,False,False
coarse:t-16m:rv8,rv8,t-16m,-0.0001795184141097176,0.0,7.438156886981535e-05,0.01785504022657758,-0.018525855277706782,-0.05748461722869802,-0.006788794955436828,0.05258035187751808,0.00827365473617947,0.04912962518718622,0.03839706123518116,0.03873372597614466,False,False,True,True,False,False,False
coarse:t-16m:rv64,rv64,t-16m,0.0,0.0,0.0,0.009226916088078685,0.030936532175229736,0.028939111680603702,-0.00481836173047423,0.0587122346368929,0.12607634843559978,0.07724330459082207,0.0763682192133821,0.09137302104171852,False,True,True,True,True,False,True
coarse:t-16m:log_rv8_rv64,log_rv8_rv64,t-16m,0.00233147015852353,0.003097048573190856,0.0,-0.009308239463790002,-0.018421810794344573,-0.01303946760753405,-0.0390982974587617,0.05716623178391167,0.02172963653049864,0.003647353548183574,0.004935059024547606,0.007806632028942495,True,False,True,True,True,True,False
coarse:t-16m:time_of_day_sin,time_of_day_sin,t-16m,0.0,0.0,-0.0015803044114382676,-0.006635853907566158,-0.028840526427398316,-0.03684335338678402,0.003013000909124486,-0.01894917609126523,0.0020992170080114114,-0.0063492706266155,0.03207758580072717,0.026484231966684035,False,False,True,True,False,False,False
coarse:t-16m:time_of_day_cos,time_of_day_cos,t-16m,0.0,0.0,0.0,-0.019015779956688128,-0.02318779530483539,-0.022329851457225658,-0.009365730698163155,0.03772738316504265,-0.006676912925307477,-0.013166685639323106,0.01913769076978511,0.04344871902142522,False,False,True,True,False,False,False
coarse:t-16m:rsi64_centered,rsi64_centered,t-16m,0.0,0.0,0.0,-0.024662324431101723,-0.03340075129041331,-0.06700023060328686,-0.015011730381830901,0.056017263786289906,0.013737711149253151,0.021534721538195356,0.025282145550479918,0.032585380799367236,False,False,True,True,False,False,False
coarse:t-16m:macd_hist_16_64_16_volnorm,macd_hist_16_64_16_volnorm,t-16m,0.0,0.0,0.0001868589727772966,-0.021857593368568295,-0.010252301153745869,-0.021075419902749637,-0.012207269925790243,0.04449081648499886,-0.015695284371131102,-0.00019655497899417895,0.0009638141676768797,0.001053005950528707,False,False,True,True,False,False,False
coarse:t-16m:ema_gap_32_128_volnorm,ema_gap_32_128_volnorm,t-16m,-0.003612585478971179,-0.008013825822397772,-0.0009733686940383753,-0.02058163102849342,-0.01889245806629969,-0.02287100962394817,-0.01093143069328395,0.03216595855157767,0.009264632042293997,0.007670722060192148,0.002727639635243584,0.005407574397671588,False,False,True,True,False,False,False
coarse:t-16m:sign_flip_rate32,sign_flip_rate32,t-16m,0.0,0.0,0.0,-0.010803313444140983,-0.022595795884905456,-0.028492994532980376,-0.008720368964998393,0.05150386027049647,0.07317144872710513,0.022375833374521203,0.043341470079393485,0.03269978383525585,False,False,True,True,False,False,False
coarse:t-8m:return8,return8,t-8m,0.0,0.0,0.0,-0.02364975893722754,-0.005614019447830465,0.03921757763015732,-0.009891561393815529,-0.005720469696468555,0.011505151123680779,0.029136045485361528,0.03697215804280418,0.02893316599351259,False,False,True,True,False,False,False
coarse:t-8m:return32,return32,t-8m,-0.0005220069752359299,0.0,0.0,-0.014025908446746449,-0.03194243284585507,-0.022941628105277445,-0.022750830925177823,0.03346454730349668,0.06085460528547637,0.029949524363034108,0.018089663694065727,0.015601666324460695,False,False,True,True,False,False,False
coarse:t-8m:body8,body8,t-8m,0.0,0.0,0.0,-0.020339341339226102,-0.028610038262333326,0.035601803001628074,-0.010689164380650595,-0.021491038158649722,0.012689731293891171,0.0296432277890899,0.036103771411500674,0.029610913758229884,False,False,True,True,False,False,False
coarse:t-8m:range8,range8,t-8m,0.0017119724480304892,0.0,0.0,-0.020725753196182417,0.058277675642981475,-0.0712188210073128,-0.011075538955762632,0.05115486177689199,0.02671195079743116,0.06346946746993964,0.05275651480021981,0.05322913691811593,False,False,True,True,False,False,False
coarse:t-8m:close_position8,close_position8,t-8m,-0.0017581673616196742,0.0,0.0,0.03179094039695851,-0.03265836825963042,-0.0252487127226253,-0.14938162318729464,0.017369612359752207,0.02403254434836244,0.01699301373113915,0.016217441146928024,0.019067561606036065,False,False,True,True,False,False,False
